,edit_count,sentiment,neg_sentiment
2016-11-16,4.133333333333334,-0.3276437958743837,0.532063492063492
2016-11-17,4.333333333333333,-0.29586282975143857,0.5153968253968254
2016-11-18,4.4,-0.2958697995212343,0.5153968253968254
2016-11-19,4.466666666666667,-0.34155832535690733,0.5820634920634921
2016-11-20,4.466666666666667,-0.456876643564966,0.6487301587301587
2016-11-21,4.733333333333333,-0.42425351864761773,0.6220634920634921
2016-11-22,3.8666666666666667,-0.47311182630440546,0.6458730158730159
2016-11-23,3.066666666666667,-0.47919181034678504,0.618095238095238
2016-11-24,2.6,-0.45048233968870977,0.5704761904761905
2016-11-25,2.533333333333333,-0.3848000767495897,0.5355555555555556
2016-11-26,2.2666666666666666,-0.2786749317910936,0.4822222222222222
2016-11-27,1.9333333333333333,-0.23612766848670114,0.42888888888888893
2016-11-28,1.9333333333333333,-0.23612766848670114,0.42888888888888893
2016-11-29,1.4,-0.20267606960402595,0.3788888888888889
2016-11-30,1.4,-0.20267606960402595,0.3788888888888889
2016-12-01,1.5333333333333334,-0.2570128995842404,0.4455555555555556
2016-12-02,1.2666666666666666,-0.22214807656076221,0.39555555555555555
2016-12-03,1.5333333333333334,-0.22097446706559923,0.39555555555555555
2016-12-04,1.5333333333333334,-0.10923952844407822,0.3288888888888889
2016-12-05,1.6,-0.10992096053229436,0.3288888888888889
2016-12-06,1.4,-0.16757359372244937,0.35555555555555557
2016-12-07,1.4,-0.16759086714850527,0.35555555555555557
2016-12-08,1.6666666666666667,-0.23407124943203392,0.4222222222222223
2016-12-09,1.8,-0.2918251580662197,0.48888888888888893
2016-12-10,1.4,-0.3129054764906565,0.4666666666666667
2016-12-11,1.4,-0.4433185199896494,0.5333333333333333
2016-12-12,1.4,-0.4433185199896494,0.5333333333333333
2016-12-13,1.4666666666666666,-0.5097401400407154,0.6
2016-12-14,1.6,-0.5158132096131642,0.6333333333333333
2016-12-15,1.6666666666666667,-0.5792871296405793,0.7
2016-12-16,1.5333333333333334,-0.5249502996603648,0.6333333333333333
2016-12-17,1.5333333333333334,-0.5249502996603648,0.6333333333333333
2016-12-18,2.0,-0.5089280058176089,0.623076923076923
2016-12-19,2.4,-0.6378673063093052,0.6897435897435897
2016-12-20,2.8,-0.6072002700342363,0.6730769230769231
2016-12-21,2.7333333333333334,-0.6076207808031266,0.6730769230769231
2016-12-22,2.7333333333333334,-0.60759096655981,0.6730769230769231
2016-12-23,2.6,-0.5414513539645698,0.6397435897435898
2016-12-24,2.533333333333333,-0.5503098042183743,0.6397435897435898
2016-12-25,2.533333333333333,-0.5503098042183743,0.6397435897435898
2016-12-26,2.466666666666667,-0.483880010383688,0.5730769230769232
2016-12-27,2.466666666666667,-0.483880010383688,0.5730769230769232
2016-12-28,2.4,-0.41745839033262194,0.5064102564102564
2016-12-29,2.2666666666666666,-0.4113853207601732,0.4730769230769231
2016-12-30,2.4,-0.4143955155915975,0.4730769230769231
2016-12-31,2.6,-0.48026288397182615,0.5397435897435898
2017-01-01,2.6,-0.48026288397182615,0.5397435897435898
2017-01-02,1.8666666666666667,-0.4308882569746365,0.5166666666666667
2017-01-03,1.8666666666666667,-0.41333838344093354,0.5071428571428571
2017-01-04,1.3333333333333333,-0.3778803923773387,0.45714285714285713
2017-01-05,1.2666666666666666,-0.3112699686534821,0.3904761904761905
2017-01-06,1.2666666666666666,-0.31098846783713685,0.39047619047619053
2017-01-07,1.1333333333333333,-0.31064769814884846,0.35714285714285715
2017-01-08,1.2,-0.3103581129558502,0.35714285714285715
2017-01-09,1.6,-0.30544346892644486,0.39047619047619053
2017-01-10,1.8666666666666667,-0.30641194903661334,0.42380952380952386
2017-01-11,5.333333333333333,-0.32804735120253975,0.4673992673992674
2017-01-12,5.8,-0.37477475307217734,0.5245421245421246
2017-01-13,5.866666666666666,-0.4396033595187614,0.5912087912087912
2017-01-14,5.666666666666667,-0.37311924465992224,0.5245421245421246
2017-01-15,5.533333333333333,-0.37329579361774695,0.5245421245421246
2017-01-16,5.533333333333333,-0.37329579361774695,0.5245421245421246
2017-01-17,5.466666666666667,-0.43920439450440973,0.5578754578754579
2017-01-18,5.133333333333334,-0.39381640862778133,0.5340659340659341
2017-01-19,5.133333333333334,-0.39381640862778133,0.5340659340659341
2017-01-20,5.133333333333334,-0.39381640862778133,0.5340659340659341
2017-01-21,5.133333333333334,-0.3941613367334535,0.5340659340659341
2017-01-22,5.133333333333334,-0.3941613367334535,0.5340659340659341
2017-01-23,5.0,-0.32783856303846143,0.4673992673992674
2017-01-24,5.4,-0.3540319039890035,0.47851037851037853
2017-01-25,5.133333333333334,-0.35306342387883505,0.4451770451770452
2017-01-26,1.6666666666666667,-0.33142802171290864,0.4015873015873016
2017-01-27,1.2,-0.284700619843271,0.34444444444444444
2017-01-28,1.1333333333333333,-0.21987201339668694,0.2777777777777778
2017-01-29,1.1333333333333333,-0.21987201339668694,0.2777777777777778
2017-01-30,1.0666666666666667,-0.15382809605863354,0.21111111111111114
2017-01-31,1.0666666666666667,-0.15382809605863354,0.21111111111111114
2017-02-01,1.2,-0.021687581472926636,0.14444444444444446
2017-02-02,1.0666666666666667,-0.02173255317740967,0.11111111111111113
2017-02-03,1.0666666666666667,-0.02173255317740967,0.11111111111111113
2017-02-04,1.2,-0.031833980811966756,0.14444444444444446
2017-02-05,1.1333333333333333,0.034806273049778444,0.07777777777777779
2017-02-06,1.2,-0.029287273022863564,0.14444444444444446
2017-02-07,1.2666666666666666,-0.0956432246499591,0.21111111111111114
2017-02-08,0.4666666666666667,-0.07436452772882246,0.16666666666666669
2017-02-09,0.4666666666666667,-0.07436452772882246,0.16666666666666669
2017-02-10,0.6,-0.11782169408268395,0.23333333333333336
2017-02-11,0.6,-0.11782169408268395,0.23333333333333336
2017-02-12,0.6,-0.11782169408268395,0.23333333333333336
2017-02-13,0.6,-0.11782169408268395,0.23333333333333336
2017-02-14,0.6666666666666666,-0.05519108441140912,0.23333333333333336
2017-02-15,0.6666666666666666,-0.05519108441140912,0.23333333333333336
2017-02-16,0.4666666666666667,-0.12137748201688128,0.23333333333333336
2017-02-17,0.4666666666666667,-0.12137748201688128,0.23333333333333336
2017-02-18,0.4666666666666667,-0.12137748201688128,0.23333333333333336
2017-02-19,0.4,-0.04689115683237709,0.20000000000000004
2017-02-20,0.4,-0.04689115683237709,0.20000000000000004
2017-02-21,0.3333333333333333,0.01720238924026492,0.13333333333333336
2017-02-22,0.26666666666666666,0.08355834086736046,0.0666666666666667
2017-02-23,0.26666666666666666,0.08355834086736046,0.0666666666666667
2017-02-24,0.26666666666666666,0.08355834086736046,0.0666666666666667
2017-02-25,0.13333333333333333,0.12701550722122196,0.0
2017-02-26,0.13333333333333333,0.12701550722122196,0.0
2017-02-27,0.13333333333333333,0.12701550722122196,0.0
2017-02-28,0.13333333333333333,0.12701550722122196,0.0
2017-03-01,0.06666666666666667,0.06438489754994713,0.0
2017-03-02,0.13333333333333333,0.1285458048184713,0.0
2017-03-03,0.26666666666666666,0.06619168917338056,0.0666666666666667
2017-03-04,0.26666666666666666,0.06619168917338056,0.0666666666666667
2017-03-05,0.4,-0.00026865800221758106,0.13333333333333336
2017-03-06,0.4666666666666667,-0.1312795579433441,0.20000000000000004
2017-03-07,0.5333333333333333,-0.19183682401974994,0.26666666666666666
2017-03-08,0.5333333333333333,-0.19183682401974994,0.26666666666666666
2017-03-09,0.8,-0.2268438875675201,0.31666666666666665
2017-03-10,0.8,-0.2268438875675201,0.31666666666666665
2017-03-11,0.9333333333333333,-0.1625449736913045,0.31666666666666665
2017-03-12,1.1333333333333333,-0.18468486997816297,0.3611111111111111
2017-03-13,1.2,-0.25123526387744477,0.4277777777777778
2017-03-14,1.2666666666666666,-0.1870743566089206,0.4277777777777778
2017-03-15,1.2666666666666666,-0.1870743566089206,0.4277777777777778
2017-03-16,1.2666666666666666,-0.1870743566089206,0.4277777777777778
2017-03-17,1.2,-0.25123526387744477,0.4277777777777778
2017-03-18,1.3333333333333333,-0.22264718148443433,0.41111111111111115
2017-03-19,1.3333333333333333,-0.22264718148443433,0.41111111111111115
2017-03-20,1.2,-0.15618683430883618,0.34444444444444444
2017-03-21,1.0666666666666667,-0.08956083191765676,0.2777777777777778
2017-03-22,1.0,-0.029003565841250915,0.21111111111111114
2017-03-23,1.0666666666666667,-0.08320829206042817,0.2777777777777778
2017-03-24,0.8666666666666667,-0.10795461866590708,0.29444444444444445
2017-03-25,0.9333333333333333,-0.17460499736997814,0.3611111111111111
2017-03-26,1.0,-0.2585294557942284,0.4055555555555556
2017-03-27,0.9333333333333333,-0.24652756452560418,0.3944444444444445
2017-03-28,0.8666666666666667,-0.17997717062632237,0.3277777777777778
2017-03-29,0.9333333333333333,-0.24172771573066706,0.3611111111111111
2017-03-30,0.9333333333333333,-0.24172771573066706,0.3611111111111111
2017-03-31,1.0,-0.1754139363765716,0.3611111111111111
2017-04-01,1.0,-0.1754139363765716,0.3611111111111111
2017-04-02,0.7333333333333333,-0.14164790312449133,0.3111111111111111
2017-04-03,0.8,-0.07564796209335323,0.3111111111111111
2017-04-04,0.8666666666666667,-0.010258670647939016,0.3111111111111111
2017-04-05,1.0666666666666667,-0.062093227439456486,0.3777777777777778
2017-04-06,1.1333333333333333,-0.12871387137307058,0.4444444444444445
2017-04-07,1.0666666666666667,-0.07450914515389334,0.3777777777777778
2017-04-08,1.0,-0.014755755000644234,0.3111111111111111
2017-04-09,0.9333333333333333,0.05189462370342681,0.24444444444444446
2017-04-10,0.7333333333333333,0.07152016825146147,0.2
2017-04-11,0.6,0.08165817326969572,0.16666666666666666
2017-04-12,0.6666666666666666,0.12956205275323657,0.16666666666666666
2017-04-13,0.6,0.060516455438401985,0.2
2017-04-14,1.0,0.03664406802919178,0.24444444444444444
2017-04-15,1.0,-0.07518441412183971,0.3111111111111111
2017-04-16,1.0666666666666667,-0.14169924391640557,0.3777777777777778
2017-04-17,1.0666666666666667,-0.14169924391640557,0.3777777777777778
2017-04-18,1.0,-0.20769918494754366,0.3777777777777778
2017-04-19,0.9333333333333333,-0.27308847639295786,0.3777777777777778
2017-04-20,0.7333333333333333,-0.2212539196014404,0.3111111111111111
2017-04-21,0.6666666666666666,-0.1546332756678263,0.24444444444444446
2017-04-22,0.8,-0.21919199824333188,0.3111111111111111
2017-04-23,1.0666666666666667,-0.2522808452447255,0.3611111111111111
2017-04-24,1.4666666666666666,-0.2088725666205088,0.3722222222222223
2017-04-25,2.2,-0.20732076511238556,0.40252525252525256
2017-04-26,2.2,-0.20732076511238556,0.40252525252525256
2017-04-27,2.2,-0.31335400288755244,0.4691919191919192
2017-04-28,2.3333333333333335,-0.2652269530175912,0.446969696969697
2017-04-29,2.1333333333333333,-0.18364590352231802,0.40252525252525256
2017-04-30,2.066666666666667,-0.138131200725382,0.33585858585858586
2017-05-01,2.066666666666667,-0.03655063257072907,0.2691919191919192
2017-05-02,2.1333333333333333,-0.1031742924993688,0.33585858585858586
2017-05-03,2.1333333333333333,-0.1031742924993688,0.33585858585858586
2017-05-04,2.2666666666666666,-0.04072154706174673,0.33585858585858586
2017-05-05,2.2666666666666666,-0.04072154706174673,0.33585858585858586
2017-05-06,2.2666666666666666,-0.04072154706174673,0.33585858585858586
2017-05-07,2.1333333333333333,0.023837175513758843,0.2691919191919192
2017-05-08,1.9333333333333333,-0.009712856466119902,0.28585858585858587
2017-05-09,1.5333333333333334,-0.05312113509033662,0.27474747474747474
2017-05-10,0.8,-0.05467293659845984,0.24444444444444444
2017-05-11,0.8,-0.05467293659845984,0.24444444444444444
2017-05-12,0.7333333333333333,0.003456421693166134,0.17777777777777776
2017-05-13,1.2,-0.017235006358888375,0.18666666666666668
2017-05-14,1.2666666666666666,-0.14141058007876073,0.25333333333333335
2017-05-15,3.066666666666667,-0.1960227686534693,0.31506172839506175
2017-05-16,5.2,-0.2672350199120882,0.3655667789001123
2017-05-17,6.266666666666667,-0.22779047330606175,0.3459589357628573
2017-05-18,6.8,-0.2599914967058916,0.39595893576285734
2017-05-19,6.866666666666666,-0.3073481697876075,0.4181811579850796
2017-05-20,7.733333333333333,-0.3245185317710779,0.4592067990107206
2017-05-21,8.066666666666666,-0.34519744695382737,0.4992067990107206
2017-05-22,8.6,-0.39800229898251516,0.5575401323440539
2017-05-23,8.6,-0.2672025127327186,0.49087346567738727
2017-05-24,8.6,-0.2672025127327186,0.49087346567738727
2017-05-25,9.6,-0.2910890947893999,0.5353179101218317
2017-05-26,10.8,-0.297855951609895,0.568651243455165
2017-05-27,11.666666666666666,-0.34347861370176147,0.6250614998654214
2017-05-28,11.533333333333333,-0.31995740960766944,0.6133948331987547
2017-05-29,11.4,-0.20361577501624895,0.546728166532088
2017-05-30,9.933333333333334,-0.16888650781935818,0.5249997714703597
2017-05-31,8.0,-0.1340652614807451,0.5078280542986425
2017-06-01,7.2,-0.07617761820894356,0.47410256410256413
2017-06-02,6.866666666666666,-0.03462223655987325,0.44632478632478634
2017-06-03,6.666666666666667,-0.04971830891577942,0.4241025641025641
2017-06-04,6.666666666666667,-0.06127000849301315,0.42923076923076925
2017-06-05,6.933333333333334,-0.07915984079538924,0.44108262108262114
2017-06-06,6.666666666666667,-0.059467414372157475,0.4327492877492878
2017-06-07,6.866666666666666,-0.1312869592040692,0.4660826210826211
2017-06-08,7.733333333333333,-0.19785494717182933,0.5327492877492878
2017-06-09,6.733333333333333,-0.173968365115148,0.4883048433048433
2017-06-10,5.8,-0.2005452168098202,0.50497150997151
2017-06-11,5.266666666666667,-0.17736903133640258,0.4885612535612536
2017-06-12,4.866666666666666,-0.22689762664486537,0.5135612535612536
2017-06-13,5.0,-0.30985300096521345,0.5635612535612536
2017-06-14,4.8,-0.3563180779680567,0.5902279202279203
2017-06-15,5.2,-0.36968963675349525,0.5968945868945869
2017-06-16,4.866666666666666,-0.40039816670268347,0.5835612535612535
2017-06-17,4.933333333333334,-0.40981663272761204,0.5946723646723646
2017-06-18,5.066666666666666,-0.41819763785583675,0.6280056980056979
2017-06-19,4.2,-0.38947557629513263,0.5818518518518518
2017-06-20,3.6666666666666665,-0.4169330435685622,0.5966666666666666
2017-06-21,4.466666666666667,-0.4084796098562387,0.5924999999999999
2017-06-22,6.066666666666666,-0.4431149514494361,0.6139285714285715
2017-06-23,5.333333333333333,-0.37579060040769113,0.5805952380952382
2017-06-24,5.4,-0.44234208705879385,0.6472619047619048
2017-06-25,5.333333333333333,-0.4313221538350695,0.6417063492063492
2017-06-26,5.0,-0.4088756772166206,0.6017063492063492
2017-06-27,5.2,-0.3606478798673266,0.5750396825396825
2017-06-28,4.933333333333334,-0.3275672285045896,0.5250396825396826
2017-06-29,5.8,-0.28897372765200474,0.5072619047619048
2017-06-30,5.2,-0.3407956977969124,0.5339285714285715
2017-07-01,5.2,-0.3407956977969124,0.5339285714285715
2017-07-02,5.4,-0.3685876277514866,0.5482142857142858
2017-07-03,5.4,-0.41544586096491126,0.5815476190476191
2017-07-04,5.933333333333334,-0.41950293753828316,0.6148809523809524
2017-07-05,5.933333333333334,-0.41993620767479845,0.6148809523809524
2017-07-06,5.2,-0.41215964410986217,0.6090476190476191
2017-07-07,3.533333333333333,-0.3509287341908803,0.5765079365079366
2017-07-08,3.4,-0.3516850972648651,0.5431746031746033
2017-07-09,3.466666666666667,-0.2855497722304056,0.5098412698412699
2017-07-10,3.2666666666666666,-0.26322599693896276,0.4653968253968255
2017-07-11,3.533333333333333,-0.2926113460934351,0.5153968253968254
2017-07-12,3.533333333333333,-0.28725268825652106,0.5153968253968254
2017-07-13,3.8666666666666667,-0.3069116217371017,0.5553968253968253
2017-07-14,2.8666666666666667,-0.27915712420902555,0.5065079365079365
2017-07-15,3.1333333333333333,-0.1996281654115707,0.4665079365079365
2017-07-16,3.2,-0.14721977218749027,0.4665079365079365
2017-07-17,3.3333333333333335,-0.158242044183943,0.47074074074074074
2017-07-18,3.8,-0.11233861600911173,0.4411111111111111
2017-07-19,3.533333333333333,-0.17244052445447,0.4744444444444445
2017-07-20,3.7333333333333334,-0.1142296488638277,0.4411111111111111
2017-07-21,3.933333333333333,-0.08539558426097585,0.4261111111111111
2017-07-22,3.7333333333333334,-0.10433251502337276,0.4038888888888889
2017-07-23,4.2,-0.15192798531560037,0.46103174603174607
2017-07-24,4.2,-0.15255726532645955,0.46103174603174607
2017-07-25,4.266666666666667,-0.2191469704757922,0.5276984126984128
2017-07-26,4.0,-0.18976162132131988,0.47769841269841273
2017-07-27,3.6666666666666665,-0.17814107196040882,0.4376984126984127
2017-07-28,3.3333333333333335,-0.15848213847982817,0.3976984126984127
2017-07-29,3.6666666666666665,-0.18053884999461903,0.4376984126984127
2017-07-30,3.3333333333333335,-0.19354901330180896,0.411031746031746
2017-07-31,3.3333333333333335,-0.31107596572744783,0.4776984126984127
2017-08-01,3.066666666666667,-0.28764364974208606,0.46584656084656084
2017-08-02,3.466666666666667,-0.28618061285170293,0.46436507936507937
2017-08-03,3.533333333333333,-0.25817758918754635,0.45103174603174606
2017-08-04,3.6666666666666665,-0.2768414863045253,0.46214285714285713
2017-08-05,3.7333333333333334,-0.32945440193963427,0.48899470899470904
2017-08-06,3.8,-0.2795796789820232,0.48899470899470904
2017-08-07,3.4,-0.2983231213357713,0.4985185185185185
2017-08-08,3.466666666666667,-0.3603746758566962,0.5318518518518519
2017-08-09,3.6,-0.351209999455346,0.5318518518518519
2017-08-10,3.8666666666666667,-0.3873446587059233,0.5818518518518518
2017-08-11,3.933333333333333,-0.4480653607183032,0.6485185185185185
2017-08-12,4.333333333333333,-0.4745003663831287,0.692962962962963
2017-08-13,4.466666666666667,-0.4452269146461335,0.6815343915343915
2017-08-14,4.466666666666667,-0.4452269146461335,0.6815343915343915
2017-08-15,4.4,-0.38010835544457505,0.6148677248677248
2017-08-16,4.333333333333333,-0.3438681359707363,0.5915343915343915
2017-08-17,3.6,-0.3398067062052469,0.5893121693121692
2017-08-18,3.2666666666666666,-0.3036507448506733,0.535978835978836
2017-08-19,3.066666666666667,-0.2974648079228779,0.535978835978836
2017-08-20,2.7333333333333334,-0.28605978895747464,0.5341269841269841
2017-08-21,2.8,-0.3348533810131133,0.5674603174603174
2017-08-22,3.1333333333333333,-0.31149317697873186,0.5563492063492064
2017-08-23,3.4,-0.2771425325719136,0.5373015873015873
2017-08-24,3.8666666666666667,-0.2579470201711806,0.523968253968254
2017-08-25,3.933333333333333,-0.2648802970231525,0.5273015873015873
2017-08-26,4.066666666666666,-0.2313904074543998,0.5050793650793651
2017-08-27,4.066666666666666,-0.20964290377639586,0.493968253968254
2017-08-28,3.933333333333333,-0.2571283099481037,0.5187301587301587
2017-08-29,3.933333333333333,-0.2571283099481037,0.5187301587301587
2017-08-30,4.266666666666667,-0.29907660935606273,0.572063492063492
2017-08-31,4.4,-0.2759852682976495,0.5665079365079364
2017-09-01,4.133333333333334,-0.2721739247867039,0.5331746031746032
2017-09-02,4.2,-0.33865485940660744,0.5998412698412697
2017-09-03,4.0,-0.3179282899129958,0.5553968253968253
2017-09-04,3.8666666666666667,-0.3523912385531834,0.5720634920634922
2017-09-05,3.7333333333333334,-0.35347236945515587,0.5387301587301588
2017-09-06,3.533333333333333,-0.3766337429909478,0.5498412698412698
2017-09-07,3.1333333333333333,-0.414331518014272,0.5688888888888889
2017-09-08,3.533333333333333,-0.42565745780865344,0.573888888888889
2017-09-09,3.3333333333333335,-0.4487945682803789,0.5872222222222222
2017-09-10,3.2,-0.4549071464604801,0.6094444444444445
2017-09-11,3.0,-0.43440580768717657,0.5983333333333334
2017-09-12,2.6666666666666665,-0.394137141737673,0.545
2017-09-13,3.3333333333333335,-0.41972218556536567,0.5916666666666667
2017-09-14,3.4,-0.4208092575934198,0.5938888888888889
2017-09-15,3.2666666666666666,-0.4686773653493987,0.6161111111111112
2017-09-16,3.4,-0.4776934520072407,0.6494444444444445
2017-09-17,3.6666666666666665,-0.47524855610397126,0.6494444444444445
2017-09-18,4.2,-0.5188800481624073,0.7077777777777778
2017-09-19,4.266666666666667,-0.4766519944866498,0.6855555555555556
2017-09-20,4.266666666666667,-0.4766519944866498,0.6855555555555556
2017-09-21,4.066666666666666,-0.41051191233926343,0.6188888888888889
2017-09-22,4.266666666666667,-0.3449230426881048,0.5855555555555555
2017-09-23,3.533333333333333,-0.36189227892292863,0.5938888888888889
2017-09-24,3.6666666666666665,-0.3009675412707858,0.5605555555555556
2017-09-25,3.8666666666666667,-0.30874993893835273,0.5438888888888889
2017-09-26,3.6666666666666665,-0.3245637757248348,0.5216666666666667
2017-09-27,3.933333333333333,-0.3911023659176296,0.5883333333333333
2017-09-28,3.933333333333333,-0.4055162380801306,0.5950000000000001
2017-09-29,3.8666666666666667,-0.37864160113864476,0.5794444444444444
2017-09-30,3.6,-0.3746590601735645,0.5461111111111111
2017-10-01,3.6666666666666665,-0.3542567882935206,0.535
2017-10-02,3.3333333333333335,-0.2902207495768864,0.4683333333333334
2017-10-03,3.8666666666666667,-0.2733923625946045,0.45583333333333337
2017-10-04,4.333333333333333,-0.29067850655979577,0.4647222222222222
2017-10-05,4.666666666666667,-0.28108829802936974,0.49138888888888893
2017-10-06,4.933333333333334,-0.28253607696957056,0.5247222222222222
2017-10-07,6.0,-0.3329676364527808,0.5513888888888889
2017-10-08,6.6,-0.3061641980163634,0.5371031746031746
2017-10-09,7.466666666666667,-0.32900713087408257,0.5508286647992531
2017-10-10,8.4,-0.3152369883453367,0.5489768129474012
2017-10-11,10.266666666666667,-0.3313012656366346,0.5894530034235916
2017-10-12,11.066666666666666,-0.29768772962644874,0.572786336756925
2017-10-13,11.2,-0.2723101293671977,0.5583418923124805
2017-10-14,11.866666666666667,-0.2552700909934625,0.5494530034235917
2017-10-15,12.6,-0.26499894245631794,0.5858166397872281
2017-10-16,13.0,-0.29696357168257864,0.6080388620094503
2017-10-17,13.8,-0.30039159540501537,0.6413721953427837
2017-10-18,13.533333333333333,-0.3072732384089029,0.6455388620094503
2017-10-19,13.666666666666666,-0.29661755817632507,0.6366499731205614
2017-10-20,13.533333333333333,-0.2935124608294894,0.6322055286761169
2017-10-21,13.533333333333333,-0.2669313492791583,0.6155388620094502
2017-10-22,12.466666666666667,-0.24849491044051747,0.6055388620094502
2017-10-23,12.266666666666667,-0.20786057908825056,0.5834609399315283
2017-10-24,11.4,-0.24571614650614335,0.6030687830687831
2017-10-25,10.266666666666667,-0.2849212857192815,0.6215873015873016
2017-10-26,8.466666666666667,-0.3318544370041351,0.6477777777777778
2017-10-27,7.466666666666667,-0.36540612127443756,0.6644444444444445
2017-10-28,6.666666666666667,-0.35078480554349495,0.6255555555555555
2017-10-29,5.666666666666667,-0.351664109422703,0.5944444444444446
2017-10-30,4.933333333333334,-0.34193525795984747,0.5580808080808081
2017-10-31,4.333333333333333,-0.32135681395578863,0.5136363636363637
2017-11-01,3.6666666666666665,-0.3843912116505883,0.546969696969697
2017-11-02,3.066666666666667,-0.4169806985542027,0.5636363636363637
2017-11-03,2.533333333333333,-0.4262339524247429,0.5691919191919191
2017-11-04,2.3333333333333335,-0.43892925830200463,0.5469696969696969
2017-11-05,2.2,-0.5138047749948019,0.596969696969697
2017-11-06,1.9333333333333333,-0.48095439723645794,0.546969696969697
2017-11-07,1.3333333333333333,-0.4902545872661802,0.55
2017-11-08,1.0666666666666667,-0.42427577806843647,0.48333333333333334
2017-11-09,1.1333333333333333,-0.42429544561439086,0.48333333333333334
2017-11-10,1.0666666666666667,-0.3612980170382393,0.4166666666666667
2017-11-11,1.4666666666666666,-0.3231506583709566,0.39761904761904765
2017-11-12,1.5333333333333334,-0.38827465351611845,0.46428571428571425
2017-11-13,1.9333333333333333,-0.41192586398313913,0.5087301587301587
2017-11-14,1.9333333333333333,-0.41192586398313913,0.5087301587301588
2017-11-15,1.9333333333333333,-0.41192586398313913,0.5087301587301588
2017-11-16,1.8,-0.3454634425659028,0.4420634920634921
2017-11-17,1.6,-0.2791892075822466,0.37539682539682545
2017-11-18,1.3333333333333333,-0.2418143346196129,0.3253968253968254
2017-11-19,1.3333333333333333,-0.2418143346196129,0.3253968253968254
2017-11-20,1.4,-0.17177253176295565,0.28095238095238095
2017-11-21,1.4,-0.17177253176295565,0.28095238095238095
2017-11-22,1.4,-0.2299766044768076,0.3142857142857143
2017-11-23,1.4666666666666666,-0.279369328513978,0.380952380952381
2017-11-24,1.3333333333333333,-0.21278887599233595,0.3142857142857143
2017-11-25,1.5333333333333334,-0.23285947252833653,0.35873015873015873
2017-11-26,1.5333333333333334,-0.23534044320621186,0.35873015873015873
2017-11-27,1.6,-0.18035488024590504,0.3253968253968254
2017-11-28,1.4,-0.13116464378341794,0.3031746031746032
2017-11-29,1.9333333333333333,-0.10258859407807151,0.3198412698412698
2017-11-30,2.3333333333333335,-0.12495253164143788,0.3642857142857142
2017-12-01,2.4,-0.060963877822671604,0.3642857142857142
2017-12-02,2.4,-0.060963877822671604,0.3642857142857142
2017-12-03,5.2,-0.06797279074551565,0.39920634920634923
2017-12-04,9.133333333333333,-0.09928108018181288,0.4477939198278182
2017-12-05,12.533333333333333,-0.13195432864649143,0.46507787044510207
2017-12-06,13.733333333333333,-0.17005979748479458,0.5169297222969539
2017-12-07,14.2,-0.11574288141639962,0.48730009266732427
2017-12-08,14.733333333333333,-0.08810537720963624,0.46507787044510207
2017-12-09,15.0,-0.12547810738529033,0.5150778704451021
2017-12-10,15.2,-0.1472910278232091,0.5261889815562132
2017-12-11,15.2,-0.16559499888673215,0.5357127910800228
2017-12-12,15.2,-0.1504050313339113,0.5357127910800228
2017-12-13,15.133333333333333,-0.18420816781509047,0.5468239021911339
2017-12-14,15.0,-0.257170807047567,0.5857127910800226
2017-12-15,14.733333333333333,-0.3012426118624355,0.6079350133022449
2017-12-16,15.466666666666667,-0.36667886746315287,0.6412683466355783
2017-12-17,17.133333333333333,-0.4186113555867287,0.699935013302245
2017-12-18,14.333333333333334,-0.41160244266388457,0.66501437838161
2017-12-19,10.533333333333333,-0.4462137968681056,0.6830934744268078
2017-12-20,7.133333333333334,-0.4189069784211103,0.6658095238095239
2017-12-21,6.0,-0.31419090307137315,0.613957671957672
2017-12-22,5.733333333333333,-0.338518724008212,0.6302539682539682
2017-12-23,5.133333333333334,-0.31676350417780497,0.5858095238095238
2017-12-24,5.4,-0.3291989285056553,0.5941428571428572
2017-12-25,5.066666666666666,-0.3533807746209795,0.6052539682539683
2017-12-26,5.2,-0.3556404077079561,0.6073703703703703
2017-12-27,5.4,-0.378373326367802,0.6140370370370369
2017-12-28,5.666666666666667,-0.41146110379695894,0.6362592592592592
2017-12-29,5.666666666666667,-0.38682333513100947,0.6251481481481481
2017-12-30,5.733333333333333,-0.29853998572296564,0.5807037037037037
2017-12-31,4.933333333333334,-0.29709238394101456,0.5473703703703704
2018-01-01,3.3333333333333335,-0.17924640138943987,0.4887037037037037
2018-01-02,3.7333333333333334,-0.17427215271525912,0.5220370370370371
2018-01-03,5.333333333333333,-0.10796729113301658,0.4887037037037037
2018-01-04,5.866666666666666,-0.139828359396215,0.5089057239057239
2018-01-05,7.266666666666667,-0.2493366874005318,0.5634511784511784
2018-01-06,7.066666666666666,-0.27857685811777116,0.5767845117845117
2018-01-07,7.2,-0.27875977086483644,0.6101178451178451
2018-01-08,6.666666666666667,-0.228951616361332,0.5517845117845117
2018-01-09,6.6,-0.16288625327208842,0.4851178451178451
2018-01-10,6.4,-0.1537907063377487,0.4814141414141414
2018-01-11,6.6,-0.1528208466780769,0.48308080808080806
2018-01-12,6.8,-0.17711640057423914,0.4941919191919191
2018-01-13,6.866666666666666,-0.1670087507824308,0.48784271284271286
2018-01-14,7.0,-0.2070528690808554,0.5056204906204906
2018-01-15,7.466666666666667,-0.2500995864975279,0.5627633477633478
